attr1,attr2,attr3,attr4,attr5
42.8774,73.3816,57.3726,54.3985,32.8391
64.4242,52.3761,39.3159,69.1146,74.3208
49.5347,49.1309,28.8287,77.0396,20.6569
63.5682,30.7192,50.6950,35.1369,65.5058
54.4823,51.6056,20.9124,76.1853,24.5050
56.1528,45.1107,23.5072,80.1938,17.2384
66.7278,50.6961,44.1949,68.4299,78.9385
65.6851,29.4414,51.4430,38.5400,71.2994
62.0484,38.8357,36.4796,71.4943,59.9917
47.6360,49.5497,18.7109,85.8121,19.7490
65.7311,56.1639,33.9813,67.8236,71.7864
63.5879,40.5957,35.2383,75.7185,70.3402
49.5644,55.3775,23.5470,85.8321,16.2362
53.7411,48.9130,21.1490,71.7318,25.0288
58.7891,47.1069,30.6098,70.3808,63.1556
34.1118,71.9761,63.5792,57.2606,33.7226
66.4748,29.3004,47.5773,33.7318,73.8974
62.7290,34.7874,54.7999,40.0872,71.2388
53.3669,51.9886,20.9068,74.5857,24.3129
60.0716,28.1754,48.5498,37.2135,68.8049
69.0992,36.7872,50.4840,39.0089,64.3133
66.6060,58.6544,35.6103,63.2855,74.1105
66.9839,47.0481,36.1837,77.1749,69.1240
64.8930,55.8331,45.4829,67.8748,74.7157
60.5600,33.6236,48.8992,38.6889,67.6782
59.7573,31.6041,55.6818,29.4162,69.1288
69.1071,28.3176,50.7294,33.1029,72.2803
66.5192,50.7465,37.7850,65.9839,82.7285
66.9041,50.4620,37.9262,60.4283,83.4481
54.3201,49.3578,29.7394,72.3790,64.2827
67.5362,27.5328,51.6673,40.1369,76.1119
64.6995,48.0663,36.1082,74.5217,65.0286
51.2973,54.5677,18.1682,82.3715,21.4189
58.5750,44.7073,39.3297,71.8516,62.3700
37.9588,77.4726,65.9540,51.6191,36.4324
61.7034,43.7253,32.0651,71.5096,64.2574
68.1319,50.9136,42.0718,62.9192,74.9836
64.1852,39.1697,32.7338,69.4657,64.2254
67.4713,53.8533,35.4534,63.3517,82.0312
60.3276,29.3396,56.5436,35.8467,66.9199
64.1765,52.6958,32.2311,72.7567,58.8871
63.1334,52.5734,42.0076,60.3082,74.5651
70.2724,49.9381,42.3808,70.0760,78.5413
65.2643,26.7102,46.2580,35.3446,67.9923
58.0983,46.8929,36.1035,70.3839,69.3043
61.1831,29.7520,48.3734,35.1631,68.4534
69.2734,48.6473,42.9686,65.6833,73.0054
31.7089,78.3943,51.9407,54.2875,35.3171
64.8236,40.7710,32.4399,70.3991,65.3733
54.4590,57.1626,16.7289,80.9839,24.9033
38.7669,67.8807,64.3585,49.7513,29.7322
66.3735,43.7165,34.7271,75.5563,61.4539
62.9685,26.0174,54.6966,32.7333,71.4369
61.4194,43.7279,36.4278,75.9021,69.4953
36.3483,72.1283,55.1058,54.4713,34.7530
56.7489,52.0256,28.0570,77.7721,15.0693
65.7769,33.6031,53.7610,34.8227,68.9204
37.8492,76.0505,60.8558,56.7227,31.0118
68.9715,29.7605,47.8294,34.6859,70.2075
51.0815,49.2985,22.2305,81.3411,23.3371
38.1113,75.2210,55.8733,55.7524,32.6729
53.9763,45.3576,23.7486,83.3134,18.2317
58.6648,53.0391,21.0488,73.3602,22.1155
36.2519,71.0337,69.1186,52.4354,29.8271
36.6781,73.3790,59.9113,59.0743,27.0922
68.2723,54.0990,42.5493,68.7961,74.2539
52.1322,49.3921,22.2865,75.2002,26.2023
59.2036,50.0108,31.6124,78.6030,61.4595
53.6930,52.8636,19.8468,76.6226,24.5152
51.4029,50.1224,20.7931,79.4404,19.6832
66.9746,26.5804,50.7662,35.6870,72.2505
66.2003,26.8475,55.0212,33.4002,66.7240
51.2856,53.4256,19.2276,73.5911,22.2012
41.2970,73.3502,64.7382,65.9283,29.8241
43.1335,78.5484,58.1729,60.7120,31.7599
64.8308,35.7446,49.3261,36.8561,66.2503
65.2636,51.8265,41.6564,62.7559,71.0295
62.1094,26.0783,51.4533,34.5093,67.5897
65.1383,57.2297,36.4579,65.7656,74.8282
62.0409,31.1215,52.0882,35.3591,72.9616
36.5757,70.1488,60.8497,57.0366,29.8246
61.9747,24.1416,54.5285,32.1835,68.1516
57.3117,29.9483,53.5365,31.9315,65.6478
39.2497,70.1504,56.7086,56.3314,34.9511
62.5096,33.1719,49.4668,33.5295,69.4527
51.9917,48.6782,22.7352,78.2857,23.3905
59.6618,26.4901,51.0428,35.6878,61.2836
34.4706,74.4376,59.3670,53.7163,30.2244
65.1271,29.4198,53.5134,34.5824,71.4100
53.8910,47.8988,23.1675,81.1933,18.1480
37.1656,74.7334,60.5324,58.3425,32.7007
66.1842,49.0494,39.7409,66.2108,78.2947
68.8584,57.1821,35.1158,66.3243,64.1859
68.0490,29.9579,49.6196,38.3930,66.4569
35.5386,68.6196,57.1745,55.2158,33.9427
50.5687,49.5346,23.3876,78.3661,25.5695
57.8311,56.2768,23.8127,71.7661,24.5523
65.8360,40.4116,35.4289,77.7001,67.7538
68.9333,54.2872,39.3186,72.2151,85.5772
37.1659,75.9952,62.2696,52.9089,32.1152
54.0613,50.0517,19.8422,80.6433,18.4973
60.5745,34.2576,31.0791,71.0082,63.7119
63.8170,53.0624,43.3027,64.1159,75.3390
33.3849,69.0998,55.6366,61.4595,38.0610
60.8625,55.6838,45.0111,67.4430,75.2129
57.3425,49.9606,19.4595,82.8552,23.1546
55.6638,50.8911,15.1402,83.4408,22.3439
47.2286,55.2174,23.5049,81.2049,22.5009
62.9583,47.8968,31.8157,68.3687,69.6279
47.4134,48.6333,18.9309,78.1096,20.8728
35.4320,72.5682,60.4294,52.0347,38.8226
58.9895,35.6274,56.2112,38.8037,70.4140
68.7694,54.9216,36.1238,65.9813,74.8794
63.8267,55.5725,41.5716,67.7608,75.1352
67.1028,54.8762,41.8804,69.5574,79.8000
52.1087,54.3937,24.9676,78.5530,23.0945
62.2227,56.4786,40.8071,63.0572,74.4196
67.7654,50.8633,40.8190,69.0951,73.8143
68.2965,26.2764,51.3301,35.8813,70.2005
64.3161,30.0051,54.3999,34.8384,70.2240
56.0103,55.7506,24.1107,79.5703,23.1116
64.4541,43.1500,32.7053,75.0022,66.3776
66.8421,31.2987,54.9317,39.3479,73.5657
38.0699,66.3040,60.3788,55.2365,30.1745
72.1642,55.3184,35.0016,62.4825,72.0362
55.9417,49.0099,19.7182,78.0647,25.3978
38.8093,71.7216,55.0960,56.6069,34.9267
51.4288,50.5449,22.6771,82.3422,21.2117
65.6028,54.5053,44.0833,69.2153,73.9463
47.5885,51.0887,26.6143,76.3711,24.7599
65.4951,50.7895,39.8566,66.2041,82.6126
62.4986,42.5711,38.5840,71.4542,58.7568
64.7834,31.5797,52.5627,38.6709,73.8022
58.9360,27.6452,55.4044,34.7661,65.5485
54.1628,46.6125,25.7174,82.9608,19.4134
65.5178,53.0252,30.8241,69.1476,65.6479
62.7598,42.9980,32.3819,70.6599,67.3688
37.1182,74.0360,52.0477,54.8110,26.2208
62.4754,28.3550,48.9456,35.8801,71.5581
69.0377,51.9568,38.3853,64.0935,84.2726
66.9807,51.1281,36.2989,65.4812,83.0707
66.0853,55.9866,38.2648,63.2600,84.1952
49.2046,52.5244,17.6058,79.5842,17.3769
69.4350,55.9667,35.9844,64.6135,83.0203
42.9904,70.8319,62.6965,50.4064,29.3087
67.7967,49.6092,42.1523,66.2766,69.6652
66.6903,29.5400,51.4403,35.3136,65.5375
35.4332,75.8750,60.0480,53.3499,32.2808
38.7024,68.5674,60.7231,56.0715,30.3579
61.0447,49.7109,31.7954,79.2165,60.9160
67.7443,32.1233,51.8035,34.9101,73.3171
65.6028,50.5783,31.7409,71.2555,63.7394
70.5107,55.8832,38.5429,69.2289,79.2027
64.7429,36.5443,32.0993,68.5727,67.4669
35.3319,77.7320,60.9692,56.5927,25.0009
63.5580,34.5557,46.7347,33.9535,75.3629
38.1047,72.9400,60.2886,52.3939,31.9998
57.7661,43.4833,38.7902,72.5632,62.1797
52.7374,45.1794,24.5390,82.0582,21.2049
69.2349,31.2421,51.0970,34.9245,71.5544
64.8350,50.8580,34.9314,71.9875,67.4306
61.6386,44.4524,35.9572,73.6062,68.6625
62.1106,32.3677,50.1589,35.9042,65.6863
55.2350,49.2890,24.6754,72.0058,17.1596
65.3388,31.4887,53.5337,37.0220,71.5464
36.5288,68.3647,59.9224,54.7461,28.7274
64.2162,47.8036,37.3362,71.9806,62.0439
66.3203,47.5465,39.1318,77.3961,63.3872
43.4201,53.6039,25.9721,81.6867,21.5393
67.9316,52.7974,42.0640,73.9162,78.0328
71.0576,51.3234,35.1318,63.0865,75.7675
61.0615,42.3542,35.1407,75.4388,62.9923
55.7669,48.1857,16.8606,74.6223,17.7208
67.7589,29.2141,50.9633,36.4981,65.6649
64.5364,30.5157,51.9809,32.4723,70.7828
65.1446,48.9557,40.0015,63.6814,69.4087
37.6880,71.5736,54.6626,59.5000,33.4747
62.3870,33.4583,49.9690,32.9991,68.2773
31.2126,68.9622,63.3901,57.2527,31.9337
62.1630,52.9535,41.9327,69.7996,76.8750
70.7964,46.5761,32.3293,75.0717,66.3044
37.6078,75.7108,65.0291,52.1186,36.1429
37.8063,74.8308,69.1252,60.1881,27.8791
37.2899,76.3694,61.6517,62.9507,35.8519
64.4918,39.3301,32.3207,66.4646,67.9492
65.4106,25.9672,55.0452,32.6832,68.1947
56.0652,49.5865,23.1534,77.4056,23.0152
62.6093,27.4936,53.9183,37.0666,66.7347
60.3803,47.6185,33.1626,74.9805,63.4880
64.0192,50.3517,29.0208,73.3381,66.9242
59.6116,30.3630,47.0382,37.8430,72.6539
66.0990,32.4405,48.8563,35.3583,67.9003
64.5574,57.6725,39.6716,64.8881,74.4052
40.6331,73.1688,66.0697,63.0886,35.1847
56.1759,46.6549,24.7700,79.1946,21.1097
39.0508,75.6194,64.1096,53.5188,31.2811
57.1788,47.7858,23.0422,81.8933,18.0958
65.9929,50.0277,41.3148,68.7669,78.3217
37.1333,76.9779,59.6417,54.8360,31.7911
66.9672,49.1912,29.1969,65.0938,57.4293
58.2536,47.5548,29.4017,76.5436,59.8821
66.0058,50.1013,33.3264,70.4905,69.2278
70.2594,57.3422,42.7377,72.6176,73.6505
64.4674,33.4181,47.9164,32.6021,68.0949
46.9899,46.5249,21.3593,75.8570,21.7047
68.9748,52.8489,45.9395,65.1901,78.6153
50.2068,54.7979,25.8518,80.6393,25.3890
61.9176,46.9969,31.6617,68.6229,60.5163
66.4297,52.4922,37.2487,66.5263,74.7691
60.5486,38.9891,33.1460,70.7520,63.3039
69.9576,33.5834,49.1920,34.9945,59.7828
49.6277,47.0462,21.1668,80.8292,20.3768
62.8703,27.3889,52.7933,37.7497,70.7466
63.1175,51.0625,40.5981,69.4398,72.3941
62.7444,30.8105,52.9814,28.8178,75.4480
62.4705,52.9870,32.8380,61.6658,66.8863
39.0876,69.8981,64.3581,58.3846,30.1353
63.2972,30.7577,56.0262,43.5051,70.4559
36.9933,69.7952,58.2076,57.9078,35.6964
68.6813,33.1007,53.4296,36.5509,72.5038
47.0965,51.2907,20.5572,78.8296,20.2800
51.0707,49.8560,23.2804,75.7326,17.8159
51.5799,51.3249,25.3644,80.3686,22.8942
63.7254,52.2532,41.3103,63.8622,80.4383
63.3261,31.7619,52.0328,35.9991,68.3306
64.8844,32.2270,54.1970,34.0924,67.0061
66.7849,30.5365,50.0421,35.0482,64.9243
58.8987,47.2022,20.2851,77.8385,24.7035
66.3555,48.0141,36.7619,61.2255,78.3900
67.6117,39.4838,34.4010,74.0056,57.7670
37.8911,71.4979,58.2161,51.5728,34.5137
56.7674,58.0337,19.3292,78.6399,19.5158
60.4255,49.3395,32.1976,76.1849,67.3592
52.9038,51.7551,25.5134,78.1880,20.7802
69.9420,39.9286,36.6308,84.5039,60.0091
60.8117,46.6684,33.4238,77.5108,64.3419
59.6941,50.7219,29.5101,72.4323,69.0444
68.4343,47.4236,37.9155,65.7633,80.6195
31.4618,74.6014,57.0139,56.8040,32.0038
48.9198,51.8547,20.5606,82.5440,20.1570
64.1339,36.2622,60.2587,38.5385,68.6456
39.3104,75.2467,60.8173,47.1070,30.4221
65.8169,51.4664,41.8525,73.6803,70.2034
52.6231,46.8452,22.8223,76.7085,19.2561
45.2892,47.8487,20.5416,86.9207,23.7798
53.8816,44.9567,26.9035,81.3166,25.0072
62.2141,51.5819,39.0624,63.9786,71.5733
62.6026,42.0589,34.3530,77.4597,63.3632
69.5514,51.8253,46.8514,62.1041,78.5242
59.1515,44.0864,31.9590,76.6608,59.6552
36.9793,69.5961,65.6310,55.7211,30.4290
59.4089,46.9127,31.6994,67.5072,63.8000
50.4455,42.2531,20.5295,81.9730,21.8602
68.3197,50.0793,38.9095,64.1599,77.9779
35.5892,68.9988,63.8081,61.6167,33.5988
33.6521,75.1511,66.9259,53.0517,36.3472
34.6733,71.1663,57.9538,55.9620,28.0131
63.7989,31.2370,48.5140,36.5831,72.2196
66.3689,54.7141,36.2299,72.2138,77.9095
55.1882,50.8162,16.5131,76.2053,27.8783
62.5231,31.3081,54.0450,39.8874,65.7166
54.3088,50.9696,22.0858,83.1100,20.1105
70.7227,53.6181,42.9057,62.5996,75.8573
32.6843,70.7586,58.6906,50.3414,39.9543
64.4778,31.4745,52.6064,40.5680,67.2224
58.8359,55.0768,20.5493,78.9028,22.9028
60.5482,30.2532,50.2086,37.3433,67.7584
65.1466,41.8037,33.1485,73.9743,64.5171
36.8069,70.9547,57.6160,62.0221,31.1786
58.6647,46.0252,36.1875,71.1160,68.7907
36.7237,71.9337,59.7613,60.5240,28.7728
35.7196,70.4615,60.7840,50.0025,29.9515
52.9652,49.4052,19.8692,78.2212,15.8228
67.1520,31.5143,55.7136,30.8789,65.2121
58.3385,43.1751,34.0215,70.8881,66.1390
55.8048,47.4371,22.0618,79.2208,21.1211
53.1129,51.6792,20.4143,80.1736,19.5037
64.7472,45.4247,35.7605,71.0839,66.8066
73.0957,51.1889,43.0067,65.8839,82.3838
62.9496,48.3166,42.6363,68.2962,81.8756
50.2867,50.4696,22.8266,76.8000,24.8422
52.1739,49.1909,18.3644,79.0948,20.4905
56.0474,56.3042,27.2004,78.5119,22.1988
39.1240,78.1741,65.9745,56.0321,31.7755
69.0363,49.1672,42.3270,66.3697,74.7103
63.7060,30.5970,53.1366,31.6205,63.1926
64.5950,30.8630,52.8866,39.7311,70.6620
67.9265,30.4215,49.9421,37.8816,68.3827
61.4706,43.4878,37.2565,69.1147,64.1206
63.8745,50.5536,41.5262,68.8600,74.5072
30.3912,75.6863,61.0984,52.9798,34.7571
54.5610,47.9714,23.0036,79.3958,29.6915
64.0455,40.0794,31.8688,72.2006,61.9457
60.2758,52.3293,40.2354,61.0359,75.6379
58.3035,47.5326,32.8559,80.1093,69.5417
55.2183,44.9700,19.4358,80.6581,16.7982
63.0838,53.8790,31.0636,73.2333,73.2251
36.2761,74.8104,57.6432,56.5871,37.5254
46.7290,50.0666,19.1208,80.8203,22.0364
62.8970,54.2265,41.9511,67.5290,74.3216
59.9204,29.2961,52.7687,37.3426,67.6802
58.7080,24.5885,54.7356,35.5323,64.3212
47.4454,48.2769,19.4619,79.7921,24.0499
59.7138,54.0346,35.4196,79.6323,64.1388
53.8046,49.4340,37.1458,67.9851,60.5900
54.9525,51.2405,22.2892,74.8944,18.3145
61.7736,53.8122,40.9752,57.9514,69.8668
50.8959,48.7732,25.7856,82.1481,20.4278
60.5000,48.7306,33.8072,75.4246,67.1984
62.8920,39.9602,34.6206,74.4321,61.5527
65.8335,55.4085,41.2488,64.2821,80.7276
62.5250,45.7115,28.5463,70.6011,67.9956
35.7040,69.2221,60.0239,52.6481,30.1587
64.5617,55.1714,44.2055,67.5548,70.3044
63.6254,53.2737,38.9540,64.9110,86.3701
50.8419,53.8773,27.0542,77.2356,24.2459
68.5958,53.5898,36.2734,64.5085,73.0950
69.8526,45.1179,37.3216,70.2718,82.2719
62.2488,46.5653,32.2857,67.2196,61.1795
66.9926,55.6770,46.9659,65.2071,70.2873
62.7642,52.2529,36.3692,71.3977,87.1380
61.2355,26.2281,50.2089,37.0653,71.1436
59.4987,35.0741,52.6286,36.9121,71.5210
47.8629,54.1917,27.9920,80.4661,20.8084
45.4190,49.9721,22.9812,78.4590,21.2573
66.3671,55.4345,32.8913,61.7322,77.0285
64.9382,52.6365,40.9339,59.8970,75.5519
66.2096,25.9094,50.8654,34.3996,68.4611
38.1556,67.2518,60.6616,59.0236,34.5252
48.6103,46.0656,20.2090,76.1428,19.1908
65.2796,30.6740,52.5890,34.6249,69.5614
62.4361,42.7239,32.6772,77.0287,60.9177
55.4306,47.0574,21.5096,76.6682,24.2861
47.0261,54.4282,22.7685,76.9283,21.6845
65.5053,43.0277,31.6149,73.4008,66.5699
67.5259,46.4597,41.6370,74.5288,61.1333
67.3612,51.8210,44.7806,67.5045,78.0030
58.4478,47.6649,31.0823,73.6690,23.5173
32.8762,77.1688,60.6983,53.9799,29.9886
65.3203,31.9024,50.3736,33.7924,65.9496
50.0009,48.7601,22.3957,75.8379,18.9479
38.1346,73.4716,66.2257,57.9898,37.3745
53.1816,45.8100,23.8566,80.1466,16.4799
56.5453,52.4683,31.7470,76.5583,66.9850
31.1473,80.1931,50.5271,57.4805,35.5765
61.9179,48.9664,35.2207,78.6444,66.1802
54.8500,46.1189,17.8604,75.3035,21.5967
66.0505,53.9743,40.7432,68.2923,68.9910
40.0843,73.0567,56.8796,49.5409,34.2997
63.6851,54.1125,42.8716,67.6832,78.4542
34.9408,74.7051,66.4401,57.2644,31.1916
61.9084,48.7176,28.5794,80.7196,69.4230
31.6803,82.2560,63.8679,57.9853,30.8499
53.0684,50.7669,20.2920,81.2888,21.4277
61.5038,45.5512,31.9515,74.7199,63.0811
50.3883,55.1667,22.7952,78.6244,24.3132
65.1215,29.7158,51.2066,34.4353,65.0046
58.7801,50.4102,30.6638,76.0231,66.3736
68.4365,54.5532,28.8667,67.2671,65.5856
60.5191,45.3961,32.2010,74.3019,56.6573
68.8929,52.5917,44.0161,61.1451,83.5093
62.3997,25.3896,47.2623,36.6360,73.1235
55.3913,50.8104,30.4283,75.1491,64.5663
60.3295,49.8424,38.4324,77.8003,62.2818
57.7375,46.5264,29.4993,72.8758,59.7839
33.4434,73.5332,53.0002,54.4544,34.2929
66.4580,49.5258,42.2310,60.6268,72.2484
56.7981,45.0632,37.0202,74.8485,69.5756
67.3657,49.7465,38.4045,64.1369,81.2986
64.3688,45.1342,31.8597,76.5790,65.8000
69.9067,28.8177,53.2441,32.9416,69.6304
62.4473,28.2180,51.3737,36.1180,69.0679
60.6144,48.7203,35.6557,68.8619,69.3892
67.8087,43.9672,31.2810,78.1652,63.1655
36.1054,68.6434,61.1613,56.0666,33.5632
68.0622,50.2271,40.2532,65.8295,75.7571
56.2906,47.4934,16.0625,78.8600,20.8432
63.2215,50.9163,37.3083,68.3157,82.9553
42.4107,69.3706,59.6131,53.0148,32.8588
35.1377,76.4292,57.2725,54.7312,35.2304
65.8914,52.4277,43.4791,65.1685,81.7982
63.3027,26.2633,53.4662,33.2702,69.8688
59.3564,39.3365,32.6012,74.4071,61.8745
33.9511,70.6390,56.5043,62.8003,34.1234
64.2637,29.1218,46.3634,34.4201,59.7169
63.5566,44.4394,32.0748,73.6940,64.4963
34.9542,77.0408,64.9652,59.3424,36.6920
34.6396,73.1185,60.6543,51.9510,33.6988
64.6252,49.3741,35.5306,72.6098,67.7359
60.7211,45.7959,19.5600,75.8834,22.6025
62.9649,52.9448,43.0234,65.2209,72.9762
32.2602,76.4565,65.1446,58.9712,35.4045
56.0903,53.3703,21.6136,76.9291,19.1954
38.0929,79.8222,56.3541,53.6264,30.7094
53.5966,46.0594,22.5924,76.9046,21.9753
59.4258,28.2844,54.7092,37.7406,67.5990
61.4029,29.5387,51.3845,32.4276,65.5795
69.7220,51.0112,37.5241,63.6928,78.1367
59.5076,49.0285,32.3579,67.4986,70.1983
69.9540,49.9703,40.3083,65.9238,78.5900
65.6601,54.7081,41.6289,62.3481,73.3488
61.7278,49.6992,32.4142,72.5513,68.6552
50.7424,54.9310,19.5329,83.7844,19.4353
36.5767,69.1744,55.5471,62.7760,33.0708
66.9089,51.2929,33.2263,78.2028,64.9716
60.6419,50.5983,33.2203,70.2529,62.9899
37.0625,74.8864,61.8812,60.5480,32.2664
69.7444,60.4884,37.7247,63.2980,69.0860
63.5879,31.1563,50.0556,36.3489,70.9373
65.7501,50.9199,37.5119,64.9492,72.4693
75.1254,53.5466,39.2943,68.8743,78.9674
36.2941,72.9067,56.8033,50.8239,32.9635
64.6643,25.1396,55.3132,34.0191,72.3069
47.9263,51.6149,22.7961,81.0432,19.5850
49.5753,53.0958,19.8782,86.4523,15.5523
53.1496,51.4084,23.8095,82.6114,17.6235
51.5233,47.5051,21.3502,76.8755,18.8965
60.0632,27.9356,51.6184,32.7999,69.2979
39.4662,65.7318,60.1655,56.7972,36.3537
65.3777,30.2787,52.6954,38.7998,67.9393
64.7256,41.8205,35.1624,67.2475,65.5179
66.9017,30.8318,53.0031,37.3223,69.6799
53.9292,50.0249,20.6987,72.2318,16.2051
51.7960,51.6891,21.4816,79.9254,20.9917
64.4213,29.8007,47.1382,35.5215,61.5690
42.9011,52.4878,26.6868,82.4636,21.1650
61.7987,29.0336,50.0373,37.8426,72.5255
64.3933,30.2869,50.9948,35.7139,67.4483
66.1625,55.7981,38.7516,68.5173,77.9476
56.1565,51.4785,22.5577,75.1032,19.5239
54.1482,48.3656,20.6152,79.1966,23.2070
63.5599,45.6642,29.8257,63.2705,56.7149
35.0238,74.4380,57.4392,54.1899,33.2696
67.8142,46.1351,29.1205,68.0861,64.9126
51.9203,56.6799,22.1083,83.2796,20.1411
68.8766,52.6364,37.5193,59.8752,76.7356
62.9027,46.4291,35.4543,73.9641,58.9243
61.3893,40.2380,34.2145,73.8429,66.9326
46.6945,50.2628,22.8216,88.6036,20.1032
71.8613,49.2540,32.0839,70.1077,65.6029
54.2034,49.6946,29.4445,82.6567,19.6820
57.4997,48.8927,35.6878,72.4978,65.2683
63.4384,43.9844,38.3099,65.5396,65.4325
65.1369,55.3642,43.8040,61.2536,75.5136
38.6246,73.3269,58.8133,54.8483,29.7767
36.6786,64.5938,53.7619,50.2022,34.4276
59.3769,37.8636,34.3614,73.3680,61.4321
59.4948,27.4636,52.4243,36.5534,66.8057
60.8568,32.3029,56.5735,34.2534,72.6792
64.2546,54.8095,38.0481,55.5220,75.4519
34.9022,64.4887,63.0221,55.1063,32.0548
67.7544,51.0465,34.5930,66.3388,76.9822
63.1482,32.1905,53.0346,34.5082,67.5327
63.8362,43.1012,33.6738,67.9870,62.6611
53.6171,51.9203,20.3278,80.3278,16.4294
68.4652,32.3089,50.2760,37.5135,63.6758
59.9718,31.0034,54.9769,32.4533,74.2062
63.3903,34.5145,47.2274,33.3705,68.3236
45.9990,47.3248,21.8763,77.0911,19.9814
63.8399,50.7840,41.8575,56.3922,76.3669
40.8404,77.9604,53.9773,60.2999,29.7166
57.1252,55.8925,22.0246,75.4724,20.9305
63.0027,44.0028,31.6624,68.5355,67.7408
59.1771,31.8997,50.8473,37.0683,70.3071
66.9864,30.3147,55.4243,32.9904,62.5670
40.8186,68.1513,54.7826,59.1433,32.4642
66.4789,44.5046,36.2827,77.1301,65.1403
36.9186,70.5809,66.1033,55.3673,30.8252
53.9829,44.4580,19.9438,82.7957,16.8716
62.0074,51.1019,41.4686,56.8842,76.5877
57.2222,32.1215,54.0325,36.9091,68.0123
58.8833,47.5959,38.7638,71.0657,67.2689
48.6862,50.3016,25.9113,76.4392,22.1985
64.6902,44.4907,36.1180,76.3317,63.2387
35.1838,74.8810,63.1572,56.1801,30.9914
70.5031,56.4937,41.3175,57.4467,74.2478
65.5879,39.9591,34.3500,65.6772,68.4752
35.7710,71.0728,62.3974,53.2277,36.1364
64.8984,29.9063,54.1928,29.9272,69.8501
58.9471,51.6272,24.9326,78.5796,16.1944
67.1692,55.7507,39.0160,64.5345,81.5868
53.4852,52.0244,21.4662,80.4359,22.3168
62.7703,40.9509,30.0867,71.7231,67.8700
60.4380,29.4891,53.0441,34.5248,67.6433
36.1380,79.0745,57.8507,56.5039,33.0606
57.5194,29.1978,47.6246,32.9253,64.2252
63.9012,47.8400,42.5007,70.5633,74.7234
32.8781,75.7839,63.0599,56.6130,34.9714
59.2324,27.5917,47.3984,31.9558,69.3308
65.7014,55.3175,39.6679,62.9711,70.6336
63.5534,30.5920,52.6726,34.1485,71.1744
37.2656,68.0783,63.0059,55.6857,34.8383
32.4178,60.4168,59.6108,60.6966,37.1072
36.8414,73.0833,61.2417,56.4642,37.9588
36.8515,70.8244,61.3850,58.4134,26.0060
61.6057,57.3945,38.3633,69.5866,77.3761
57.0603,46.4570,31.7898,70.8484,69.8973
65.2859,34.8058,50.9488,37.7649,67.7043
39.7502,71.8531,55.3870,53.4270,28.5435
50.9099,48.2949,24.0288,76.8158,21.5857
60.5859,30.7938,53.0241,34.3239,64.9852
55.5704,46.1884,24.5264,84.6233,21.3326
40.6650,70.4250,63.6012,57.7125,29.0788
61.6652,31.2334,51.9679,29.8121,69.4850
66.0183,26.0721,51.7074,37.7105,62.3021
67.4565,59.0484,37.3190,59.4346,67.2146
36.8711,70.1589,68.0066,47.6267,33.7844
62.2464,49.5037,34.7101,71.8910,60.5319
67.3282,38.0422,33.9279,73.7829,64.8484
57.1618,55.0910,17.8832,78.3826,20.4835
60.0502,28.8520,51.8905,39.0023,65.4540
33.6064,66.5068,53.9454,65.0486,28.9918
37.5608,65.0530,56.5508,54.7361,30.6001
50.2457,46.0805,17.9354,83.3073,20.5395
71.1497,56.0417,44.0008,64.3299,71.1792
66.4383,53.8132,42.7483,59.0424,78.4853
71.5494,51.0099,41.4720,65.3204,74.3685
50.7585,49.8452,24.2794,81.2126,18.7618
61.9683,55.8824,44.0957,64.7710,77.3278
39.1323,77.3972,57.3972,54.9002,32.4192
40.8333,72.8923,60.8957,56.7565,31.1152
35.6481,71.1960,62.5761,55.1910,28.3972
63.4318,50.5032,41.7307,62.1376,80.8276
71.1857,58.4694,42.1591,55.9065,74.9206
52.5830,50.6867,16.8999,78.8819,13.8151
66.4906,48.7701,37.8095,67.3764,68.9525
49.1456,46.0116,16.2069,87.4212,21.0196
65.8088,42.8688,34.0590,74.4712,66.3546
61.9234,28.8771,49.2283,35.5455,66.9786
63.0107,41.9522,35.3175,76.8534,65.1190
66.8943,54.5925,41.6171,55.3647,77.5097
66.7528,55.2529,48.0831,65.6374,69.3316
53.3852,53.6835,15.8100,75.7400,21.0664
35.6705,74.2096,61.8448,55.0443,26.5648
58.7624,52.3424,36.8860,76.6265,64.5839
53.2015,50.0091,20.3822,78.9022,20.9405
55.6776,42.4841,31.7937,73.6876,68.7898
54.5559,50.8608,25.6930,80.6796,21.2048
55.9079,51.5981,22.1374,81.5681,20.3993
64.3563,29.2407,52.2429,36.8196,72.3378
66.4715,44.8502,33.1943,70.1627,60.0841
46.6662,54.0579,25.1226,86.1971,20.0000
45.6585,50.1881,18.9466,78.9841,18.3837
40.3940,80.7782,53.3045,56.5183,31.2452
50.0989,47.9606,22.4603,81.6218,20.5268
37.3348,83.0485,61.8505,59.9428,33.2454
68.2891,48.9345,41.0534,62.2211,71.3683
42.2595,77.1328,67.1393,57.3468,32.4630
61.0629,52.0597,41.1159,63.3341,73.3378
58.9199,31.3538,53.3144,36.0407,67.4301
34.0612,71.7638,61.3411,61.7963,30.7194
51.3021,53.1215,22.6087,82.1973,15.8629
58.2005,43.2888,35.3538,72.9475,66.7702
32.6228,78.7819,59.8180,57.4535,34.6794
38.7163,70.4953,59.3355,56.0813,34.7268
63.3064,28.1576,48.3825,36.3685,68.2975
65.3493,51.6527,37.9576,62.9875,78.4942
62.0567,32.3952,45.4212,38.2608,72.5177
57.3348,30.6657,51.7093,34.3153,66.9492
