attr1,attr2
75.7056,65.0790
53.8531,74.0536
75.8293,63.1041
65.4647,54.3111
67.9820,73.3370
69.5674,61.9077
74.3412,61.9412
77.5062,67.3137
77.1850,75.8699
66.0504,58.1233
56.2170,60.0513
57.4291,55.9246
63.1619,58.9819
61.9024,64.8218
70.9884,74.7111
57.8952,61.4497
69.0711,64.3342
69.4227,70.2128
57.2299,58.4974
69.1260,73.0411
49.7448,83.1063
64.7546,70.1926
56.0588,61.5490
61.8044,63.2697
57.4386,59.5536
51.6088,81.3040
74.5452,57.8142
72.9630,68.8082
61.5525,51.5685
63.8432,62.9060
72.7714,59.8682
61.4819,53.6865
60.1516,50.8615
74.8037,73.4895
72.9691,59.6737
71.4700,72.2957
63.4041,63.4602
74.2508,71.1956
54.8730,80.9939
56.8655,52.1430
48.0161,72.6734
73.6156,49.4982
65.8927,69.3477
75.7365,71.6973
78.6187,57.7428
52.6946,77.5191
67.5461,69.7170
74.6115,59.4989
73.8021,56.6339
54.9216,57.9937
74.5815,70.0736
70.3102,67.9710
69.6473,55.9135
54.1829,73.1296
63.1092,55.2313
50.6951,79.1212
55.9343,57.1643
63.2193,66.2677
76.6571,60.0615
53.6903,77.1195
60.2329,56.4108
73.7135,73.7234
64.0108,71.2661
69.1710,59.7715
55.4035,76.4087
51.3551,72.4096
64.2491,63.4794
53.9432,80.2637
52.4309,79.7216
59.3656,58.4549
63.4610,61.2991
52.2491,79.5384
57.2459,78.5058
51.9145,77.8932
51.9215,81.7618
75.9423,60.3583
76.8443,63.4922
52.5651,83.9351
60.6589,49.7984
50.1013,82.4030
69.4094,70.7238
54.2367,55.9074
77.6583,60.7997
80.1346,69.2585
79.3125,72.3335
68.5532,58.5813
69.4762,64.3175
55.0228,79.5963
73.7274,72.0377
57.1486,57.5209
66.0168,69.3912
63.3512,62.1144
67.2007,65.9939
53.6764,76.1317
54.7388,78.7715
54.8000,57.7850
74.4613,65.4799
52.2494,48.5971
64.2612,60.3695
68.6636,65.3769
53.5142,79.6633
58.6232,52.3835
68.6728,55.3265
51.7338,77.0038
49.1378,75.7989
63.9313,71.2264
56.9496,53.2379
58.1033,62.6778
56.9277,55.8991
58.3702,53.3904
59.4163,54.9821
54.1527,78.8343
76.0089,72.5190
72.6824,66.4625
74.1146,53.6429
64.7161,59.0452
63.6826,56.5712
54.7863,74.2817
61.0691,63.5418
59.9395,55.0236
67.4491,56.6736
75.2725,72.9362
74.2700,61.2593
60.1850,56.8019
72.4961,71.1058
60.3077,54.7280
69.5964,62.9859
73.9982,66.6561
55.2828,78.8495
72.8515,64.2755
56.6197,56.1309
59.2909,58.5464
73.4515,60.9502
58.6352,54.0508
51.4894,59.2900
78.0986,71.3839
68.6529,56.5768
50.3353,80.0436
64.6102,60.8759
56.0273,60.3466
74.5468,58.6516
52.3578,83.9768
76.6244,61.6575
57.5921,77.7273
49.4071,76.8711
52.9391,89.2321
50.0341,79.0046
76.6509,59.0157
50.5428,70.4234
72.6725,56.5333
62.1220,57.5875
76.8583,68.6041
73.7659,59.6025
64.5404,65.6081
68.0748,70.9245
52.5228,72.4160
52.1549,81.3659
67.1616,61.8134
60.7958,54.9194
79.6892,69.9203
63.7198,56.5060
77.0993,62.7555
75.2599,69.9079
76.6831,60.9708
68.5867,73.5216
76.8166,56.1464
63.5107,60.5409
71.8031,62.9176
55.0307,71.1630
58.2458,54.9493
54.6421,75.7627
51.7296,83.1922
69.2000,54.3141
66.7633,60.7436
67.7026,71.0500
73.8952,59.6528
56.7131,58.0535
59.2071,50.7574
56.9316,62.7885
63.2119,67.0008
71.6574,69.6212
56.0925,76.2045
67.0005,61.5818
76.8907,57.5204
76.0553,64.8501
78.6000,63.2246
50.8966,77.3612
67.4749,63.2993
67.6395,70.9533
74.5711,57.9695
70.2160,69.9812
72.3888,69.4763
81.3088,68.5934
60.4536,69.8493
70.1097,60.6345
62.7174,69.5477
73.8072,64.6919
68.9037,58.0902
64.2893,65.3680
64.2666,63.0891
56.2162,60.2548
73.5189,62.0886
48.1280,80.1143
49.9649,80.2751
55.6179,55.6563
70.3773,65.8729
71.1254,58.2252
73.1041,62.3490
64.3994,51.5711
63.0575,64.1059
74.5606,71.6800
52.3856,83.2571
59.3695,49.0558
68.8175,63.5363
55.0279,52.8714
73.3936,64.3705
59.1677,52.9716
58.7264,57.2264
48.0569,81.6632
76.9994,59.0003
72.5057,56.5666
72.5238,58.8404
50.1758,78.6009
64.3536,73.9660
50.6802,81.8334
59.3132,63.9074
65.6640,67.9229
77.2615,58.8889
54.3818,76.4565
61.3187,51.8824
62.3505,59.7388
74.0459,72.6218
70.5494,75.4372
51.2858,74.6145
57.1389,53.4392
62.7123,51.9216
58.1604,52.9901
58.5950,57.1241
49.1581,74.2428
50.2351,83.9767
79.7186,67.6435
71.9165,58.1513
60.8018,59.4698
56.9867,64.3891
75.3416,58.3230
71.4235,68.0746
58.3735,79.6123
78.3027,69.6598
69.7150,58.6147
70.3179,60.5205
78.5862,69.2851
59.6276,55.9453
75.8647,70.7425
53.7913,58.1815
76.4040,67.2466
55.7597,56.3661
63.6646,56.0388
71.1318,64.8282
59.5340,56.3317
76.1499,65.1114
51.4826,76.5054
54.4082,77.4459
62.8413,59.8195
77.1219,58.9455
59.2158,53.8490
77.9556,55.5666
69.9601,57.4731
77.2232,69.4508
61.2571,58.2118
64.4975,68.0530
56.7737,59.5842
61.9563,62.9596
76.2713,68.6695
71.4927,67.5820
53.4670,80.0434
55.8413,79.3852
61.0634,59.5010
70.8397,68.1554
51.0472,73.3842
64.8679,69.8788
62.7377,60.1489
68.0091,52.0069
79.2519,55.3331
61.8176,67.8631
61.8117,68.4188
59.5399,85.6707
70.0121,61.7127
51.2322,77.3183
59.0956,62.9468
70.9664,68.7104
60.4578,57.3299
76.5450,72.4349
61.1959,54.3530
74.5665,63.4194
54.6507,61.9061
73.4483,56.8772
68.7964,60.2141
76.4102,74.8922
62.5488,60.0589
63.9515,67.3861
73.6924,58.9994
62.8333,67.4865
76.2863,68.5726
71.5719,68.5823
69.6142,62.7450
49.4008,79.2985
77.0815,67.6296
60.9147,69.5046
63.3718,69.1944
64.7010,63.1135
58.4582,56.3002
70.7812,69.1517
69.8537,61.9106
50.4559,78.4181
52.3437,81.8437
62.5282,57.8483
76.0679,67.9674
54.4136,79.6347
68.8436,68.5213
53.5645,56.9675
73.6918,59.9360
64.0155,61.7503
47.8853,79.9674
52.3595,55.0052
77.1058,56.6652
54.6851,51.3672
79.7482,68.4524
61.7877,71.5712
71.5691,71.1276
66.5145,58.1103
71.7561,52.4155
53.5524,61.4353
56.7384,59.9171
72.2488,73.3141
51.3128,74.6353
68.5718,61.7973
64.3578,61.4901
56.1045,78.4853
59.2851,50.1737
74.0219,71.2995
54.0770,81.7497
53.8837,76.4678
70.9982,69.6849
47.7825,83.1702
50.2542,84.4183
62.8912,61.6453
59.3696,54.2476
55.2531,75.9663
71.2398,72.6406
71.3336,69.2737
62.4130,61.7178
58.9681,59.7096
56.2334,58.8164
74.0091,72.2517
69.6287,74.2241
74.1766,73.3390
63.6749,60.1481
49.6550,72.0751
58.1685,60.9162
61.1531,70.5987
73.2311,75.8500
51.7064,73.9397
61.4681,65.5541
66.8205,64.5946
61.2001,61.8021
56.9035,49.7475
63.7757,50.6946
56.9600,51.0517
59.4260,55.1648
68.7103,71.1721
57.5379,79.4202
71.1974,75.5056
51.8876,85.9048
73.9208,72.2484
55.0430,79.5700
69.4407,57.0701
49.8849,77.2996
56.4313,58.6553
63.7750,65.6137
63.3499,61.4667
67.8172,57.6379
68.7759,71.8669
56.0779,53.9321
61.4232,59.9889
45.0798,78.3148
63.6696,53.7248
79.9375,60.1934
62.4480,59.3523
70.9814,66.5671
69.2131,66.4278
72.3442,54.4640
77.3911,70.0645
69.5578,57.5934
72.9125,68.1932
61.2355,51.1378
69.7576,58.8855
56.4452,78.1636
73.9546,59.1484
76.9968,74.2648
68.4271,61.4733
63.2577,57.1979
61.3794,62.9056
57.4088,55.5651
57.6304,55.5817
54.6351,77.4925
76.5102,66.0608
60.5005,61.4432
57.5459,52.7539
65.3066,63.3435
62.8931,69.4430
70.8842,73.3020
64.4148,62.2503
63.1570,69.8508
61.7703,53.9413
67.2393,64.3496
58.8405,61.9195
54.4596,84.4705
56.2891,55.7123
51.0039,78.5796
70.5768,71.0015
64.4352,72.6295
57.0845,59.2644
68.9899,70.8630
69.8968,53.9323
67.2797,70.1954
54.7793,85.3511
58.2777,56.2613
72.7783,64.5556
68.4925,65.5419
55.5045,80.6090
50.6996,81.9250
59.4674,51.0217
71.3669,64.3503
70.9616,67.7749
55.4983,64.8211
69.5434,57.2650
62.0247,58.2882
60.1780,57.8122
58.6578,62.4977
77.9818,68.4793
67.3287,63.8201
60.9299,60.6273
50.9624,83.0668
57.5622,57.5876
72.9676,57.9168
76.2479,70.4788
48.3667,70.2332
63.6577,70.0725
72.6951,60.9846
54.4103,79.4128
60.3736,55.6964
58.8009,59.7597
50.0185,75.8761
61.5288,52.0025
68.3545,65.8313
69.7383,61.4616
69.3666,57.8006
60.7987,65.8183
51.4514,87.7749
52.5402,79.7277
65.6327,76.8888
54.5171,80.6065
59.3331,53.7069
54.8919,56.2562
67.8283,69.0730
54.2041,83.2468
61.2641,64.3888
72.3605,73.8710
81.0140,70.1715
78.1439,68.5539
62.3420,57.6049
62.3625,64.3011
70.6333,70.7897
61.4193,58.6656
79.3760,73.6815
73.6265,71.8216
53.8817,79.3067
52.1117,79.8452
47.7355,69.9338
62.7023,64.7103
75.1762,70.4512
54.3287,77.4541
52.5675,84.1643
71.7945,75.7280
62.3275,65.1828
65.1906,55.8828
51.1072,75.3014
63.0879,57.0871
75.2743,60.4017
53.6465,58.5942
55.8381,53.3286
51.8928,82.1372
48.9457,82.9425
74.4983,60.7447
72.7549,62.0636
55.1876,82.4697
66.8223,57.4926
57.6899,52.9524
60.6412,51.3084
74.7911,55.0426
54.6558,57.5238
73.6322,67.9667
56.1339,80.4348
52.8189,81.8553
60.7904,52.8644
62.2842,62.8735
56.1939,79.8049
66.0170,65.3545
69.8976,66.4847
78.1659,58.8423
53.4970,75.0124
52.9873,80.3634
64.5119,64.1504
76.5095,69.6963
63.7764,68.9079
77.0920,71.1369
68.1217,57.9594
58.3812,51.9916
52.6984,61.1478
72.9531,58.7256
51.3838,77.4952
83.4159,70.6373
55.7458,54.9985
76.6630,74.3460
63.7121,65.4618
58.8021,63.7728
69.7606,66.4194
62.5507,64.1656
72.6932,71.2080
69.1332,69.9773
67.1954,64.9350
69.8489,55.0912
61.8885,68.2432
70.6820,73.4016
56.0676,86.5259
73.1814,69.1280
63.8673,54.6580
76.2569,55.8391
68.2865,70.6236
64.4491,62.5515
49.3341,78.8708
72.7009,67.7547
68.0244,71.7173
70.8131,61.2309
57.6441,56.0830
71.7884,57.2796
69.9262,67.8372
56.0099,78.3810
55.3278,60.1546
60.0633,55.7637
61.1573,59.7456
67.5281,66.7319
53.3736,55.1825
74.8573,63.4450
55.0965,82.2121
62.0309,64.8019
76.8277,64.2544
67.8725,64.0789
63.6686,55.3680
59.2981,54.3879
54.0123,83.3474
67.6805,57.6091
67.8728,62.5014
49.4956,72.6003
52.7934,90.6773
60.6440,53.9529
50.3418,80.8201
74.6195,59.2640
51.8490,77.3502
59.6974,56.6153
72.5485,73.7120
57.5129,51.8924
62.7329,54.7938
60.9472,66.6395
54.7981,60.4170
58.6229,54.1403
52.3443,78.8157
62.3419,67.4453
49.3338,75.5067
72.5408,74.3175
53.8465,79.2082
69.3840,69.7468
57.6179,82.9804
57.3462,78.5530
64.2294,65.9274
54.3778,79.7724
73.2274,72.9038
72.0060,67.0981
68.9985,55.4793
57.9799,61.8383
62.0158,68.4168
72.8059,68.9831
72.2313,67.9996
57.2357,57.2109
69.8413,67.4576
60.0076,64.2165
51.9271,76.8068
61.9288,55.9193
75.5937,71.4399
55.1710,58.8297
75.9242,57.3059
76.3314,70.5714
53.5746,79.6818
53.2941,76.8720
50.7550,73.7117
54.5336,54.5226
62.7468,59.4274
62.7632,61.1732
51.0041,76.7369
50.8045,72.8834
72.9360,58.7132
55.3195,78.1867
70.1053,55.7262
64.1470,67.3889
52.5556,81.7573
77.7546,74.2395
63.9213,63.8174
58.8712,59.8598
74.5161,58.3879
69.5277,59.5601
58.0147,49.8927
50.7122,81.9801
71.8959,66.7342
68.7955,59.1701
53.6300,80.1520
73.5554,70.1985
49.5045,84.0852
50.9619,77.5539
69.0101,66.4905
77.1101,55.8635
53.7010,78.4664
53.9441,57.8300
70.1995,63.7946
51.9868,74.3893
75.3287,56.4216
73.2659,70.4895
75.9012,57.7390
68.8328,58.9193
73.0579,67.3434
55.9079,77.3965
75.5118,55.4813
62.6071,66.1000
58.4788,56.7303
59.7403,52.2062
66.8272,65.6352
62.9600,71.0757
70.6269,70.7873
77.2896,68.7629
63.4781,58.0861
53.4324,50.9762
57.7939,53.2474
69.2726,69.1994
60.4543,63.0769
67.0698,59.4775
57.1196,54.5633
54.5131,54.2289
81.3697,61.2995
59.8164,66.8934
65.8133,67.3625
50.9878,81.2485
65.9451,66.9607
58.5240,85.5982
72.2018,55.6679
75.0073,61.2236
69.5224,65.8423
69.5643,59.0315
61.1672,69.3491
55.7264,83.5594
78.0119,72.5395
65.9154,60.7833
56.3409,82.7174
71.7085,74.0001
73.9096,73.2878
57.4078,55.3772
51.6671,79.5420
74.1363,65.4073
57.5136,50.0786
76.3481,63.2186
75.6861,72.8838
74.2514,68.2980
54.2269,77.1342
59.2568,63.9988
66.1116,60.7027
69.8277,68.9076
57.5901,57.8672
54.4190,79.8297
52.9216,58.5944
62.6071,71.1225
61.7424,50.0616
69.2204,57.5831
53.0238,82.3590
66.2250,67.3444
80.3529,72.5823
66.9500,70.5209
63.4654,55.3758
51.7564,55.9330
54.7651,83.8316
59.4851,69.4147
55.0704,84.9681
63.6465,70.6157
74.2772,62.5221
75.5913,72.1252
74.1743,63.5687
62.2471,65.0466
67.6734,59.8557
71.2179,57.3522
66.2326,66.9057
52.0830,82.8872
59.9856,51.8950
74.1675,55.0639
71.4983,60.1022
70.4669,58.6600
58.5857,58.8104
54.4474,57.8466
76.7443,67.0648
49.7694,75.2485
58.9486,60.4092
62.8973,67.5865
60.1923,53.1573
73.2902,60.2374
61.6769,62.0433
72.1663,59.9775
63.4818,65.4676
75.3328,62.0704
74.8479,56.2547
62.9004,66.3141
51.8061,78.5040
61.1859,56.8741
69.4158,54.8250
77.1767,59.3095
69.3247,64.4594
57.4214,50.9792
69.5037,60.9392
64.0129,65.0830
68.4089,77.8643
74.7822,60.1910
61.4509,49.8293
73.7097,53.4309
50.3177,77.4256
65.9206,65.5064
73.2428,59.4700
52.2298,76.8746
79.9864,69.9503
74.7604,75.6495
75.1021,70.9137
73.2091,65.3186
69.5753,61.9501
69.8649,62.6465
70.2968,58.1210
75.0891,64.2939
73.9233,58.5967
62.9662,54.6558
76.8625,60.0468
64.7638,65.5737
73.2570,77.9146
49.0877,76.5961
54.3344,81.8934
56.2651,57.3014
62.1482,55.2424
61.3890,64.6245
55.3856,81.8651
55.4264,84.3212
74.9463,57.1660
52.0602,57.1518
52.5684,57.0669
49.5577,81.2855
75.0395,70.6971
59.4349,62.5156
70.9611,59.0408
58.1529,54.7411
69.2379,70.4347
75.6453,69.3902
49.9443,82.6580
55.0408,52.6914
49.6982,77.9870
74.8940,71.4111
53.8819,56.4305
70.0223,76.3930
61.2357,50.4279
76.1806,68.1602
56.2911,63.8113
74.9514,56.7935
79.1574,72.0907
71.5181,53.3112
50.6159,77.2794
68.0219,60.6880
55.1761,56.4347
68.6964,57.4107
58.9265,63.1636
73.6536,59.7711
72.3839,72.7260
73.3472,58.6040
78.1000,73.4906
56.1353,55.5671
61.5120,59.1190
74.2919,62.2199
65.1091,59.1684
61.0981,53.3752
71.0540,59.0460
59.5428,67.8598
70.4942,70.7119
62.5688,55.6714
54.9066,69.1227
55.1517,56.8495
59.0030,67.9891
74.1192,67.9394
52.8121,77.3479
51.9462,75.3267
65.4661,68.9523
59.8010,54.0251
73.3871,68.2594
50.7278,83.5434
67.9984,54.5925
52.2069,76.9764
66.0850,58.5616
58.1755,60.3383
75.1383,54.4278
69.9479,52.2160
76.9791,63.1104
72.0004,66.5777
70.9214,60.6580
59.4909,62.8123
67.3725,66.0445
52.0744,72.7305
77.0299,69.7809
64.6351,59.6011
57.4024,54.4137
60.5264,64.4822
77.1925,56.3453
59.8918,59.5878
49.0714,75.7784
67.9970,59.8203
62.4530,60.8768
65.0651,62.4582
70.5261,55.1558
57.0252,58.5176
74.8301,62.0602
73.8712,72.3242
48.9690,78.8362
60.1652,56.6181
72.5731,56.5587
64.9423,67.9640
74.1540,74.2625
72.4961,65.4258
60.6513,59.1560
62.0779,69.0085
73.0097,53.6016
62.1143,56.5792
62.2030,54.2728
58.5962,60.2940
75.2331,61.2039
74.2346,69.0283
60.6359,50.1338
75.7218,68.0079
76.2951,71.6122
63.1540,57.4291
63.4535,58.2783
67.9735,65.5836
66.8757,64.0179
57.7602,58.5252
59.8622,65.8447
54.5738,56.8179
68.1216,67.3073
73.4024,71.7222
75.2646,57.4490
58.4256,58.0618
78.9305,67.4099
74.3465,71.3036
59.1143,56.0366
65.7108,69.1397
69.3903,60.6824
70.8080,62.7152
60.8124,68.5513
52.7213,78.8293
75.1248,71.2009
70.5169,58.3921
63.8497,59.9509
71.0528,70.2742
76.0339,59.8037
57.3420,58.2072
54.7801,54.6619
59.5528,52.9966
73.3398,60.6339
48.6888,75.8039
75.3926,60.3508
73.6296,68.5857
53.2734,75.9251
60.2915,56.2946
73.3946,64.8429
74.3386,58.9033
75.0700,65.7449
69.3373,74.7257
66.1351,62.0841
55.1804,54.5221
58.6831,63.1878
48.3532,80.9081
57.1640,54.2989
77.0293,59.7274
68.6167,53.5015
68.1591,68.3562
59.0625,67.3728
72.9129,66.8321
53.7888,70.9017
59.6387,58.4320
69.3834,72.7951
58.6419,56.5611
53.3085,83.2808
66.5708,68.2993
63.8937,57.1890
69.3930,69.0037
51.7814,88.6167
80.1717,56.4219
65.5310,66.6332
51.2215,83.5867
73.8748,64.3233
71.7697,58.3264
56.2329,71.5635
47.8591,79.0311
54.1908,88.6956
80.8997,69.5939
56.5549,79.2623
53.7806,81.9509
69.9472,53.6341
77.0526,62.9187
50.9696,84.7179
81.1265,63.1164
47.9848,77.6845
72.5086,68.8578
76.5338,76.5547
73.3947,74.7910
52.9916,81.3252
79.5281,56.3253
69.7304,53.1515
72.9278,65.2533
70.7597,71.1941
53.1712,77.0169
78.3527,53.1146
58.0862,61.9236
60.6940,58.2691
51.9336,57.8601
55.0190,75.8603
52.1635,68.9886
67.3584,65.6869
69.3629,72.8822
63.8338,56.8902
72.7706,70.8768
67.9650,65.8583
57.7380,55.7219
73.4617,66.7039
61.6957,55.4369
57.3750,52.8411
69.8641,69.0621
60.7904,59.2538
75.3290,61.1278
66.1329,60.4226
54.4108,79.6823
58.2417,57.6222
65.4179,71.0405
63.8042,66.3251
78.7051,72.9560
48.4146,80.8008
72.4928,57.8909
68.0204,72.0795
64.3125,68.6429
57.6344,79.5607
55.1157,51.5088
73.5936,57.9642
52.1148,77.2903
60.9689,52.4723
76.2671,72.4283
73.2166,70.3492
61.1453,58.4020
70.6236,74.5701
56.1292,56.3946
73.5628,51.6325
79.9720,70.1698
65.8871,74.7319
64.3640,57.0808
54.0867,53.8227
66.9333,60.9945
71.3019,59.1060
76.9976,72.9264
52.9667,71.7524
61.4910,64.2720
72.0201,55.0654
51.5812,82.0550
49.9824,83.1982
53.0341,71.4067
77.8440,59.0492
53.7919,72.1448
72.4132,71.1844
56.4420,76.7378
76.9660,59.0413
69.2880,62.3530
56.6641,59.3815
59.2067,54.0165
60.6101,58.6165
68.4385,56.0775
71.7010,59.7281
62.6731,57.7508
60.2965,62.3460
76.6727,67.5083
80.5269,71.4224
59.1318,56.6901
52.4961,74.5278
65.5520,59.0567
72.2376,75.3283
69.2401,61.6335
59.9210,60.1536
73.5141,63.0071
54.7845,59.7946
55.9105,80.9123
66.0601,59.7223
74.6568,77.3668
57.6671,74.8566
64.6541,69.0938
51.6201,79.8632
70.3872,63.2923
64.8609,67.2519
75.9160,71.9202
58.0874,76.4543
53.5505,79.1657
78.3770,69.8999
50.1897,81.2421
53.0999,78.3521
55.9445,52.9052
75.9550,68.2092
72.6086,71.9495
75.5080,56.3423
58.5581,56.2269
70.3071,52.8947
56.4760,80.0156
58.1978,61.1041
78.6790,61.5377
67.7206,68.6136
68.4185,68.4181
59.7599,79.9137
65.8861,63.0074
55.2064,60.1274
55.9962,61.8850
72.6448,53.8677
63.9210,68.1128
63.5653,59.4868
75.2187,69.9962
71.4395,71.3143
61.5603,61.1929
68.9579,58.1600
66.6664,69.6832
70.1018,58.9109
55.5390,80.4412
74.0059,46.9663
70.1172,72.9578
73.9811,70.9019
68.6509,68.1911
73.4693,73.9008
50.2046,82.2641
59.3547,57.5616
78.4600,69.9942
62.7152,60.7456
55.6124,58.2454
75.8497,60.1219
45.1168,79.5758
67.3643,63.2642
72.0179,56.5827
59.0700,60.3155
60.7798,63.9701
58.7719,56.0727
69.8855,55.7870
57.5538,78.8503
73.6935,69.3327
60.7898,55.5336
74.0689,70.8533
54.6377,77.9007
79.7010,69.9202
66.9591,59.7717
56.8763,55.9838
50.6910,76.1828
64.4530,56.9610
62.4379,68.0149
59.2044,57.7609
56.6952,61.8960
65.9702,58.5623
65.1374,69.7830
63.4707,61.9682
67.1367,75.5567
54.9467,77.6672
63.4690,72.6143
79.4320,69.5478
68.7095,60.7620
57.4480,57.0939
57.9135,54.9910
71.5183,65.1734
75.5306,70.9079
58.6185,59.8545
59.3458,59.1863
77.0535,69.8562
68.1955,57.9709
52.9198,78.2619
76.7432,70.9940
59.8053,63.7105
52.3638,73.1668
51.9215,76.0530
60.6942,54.1112
67.2173,59.6150
57.4263,54.0744
56.4883,54.9414
61.6382,68.1769
51.8847,81.0123
70.2740,71.6369
55.0275,75.7236
67.9168,65.0235
52.5449,82.0097
57.9107,58.8056
74.5582,68.9665
70.8841,70.2594
76.1518,58.2943
60.9116,69.0206
77.4821,68.4030
62.0312,55.9824
64.2039,71.6954
73.8435,72.9460
68.9745,69.8134
54.9842,74.8677
50.5559,76.8189
60.4551,60.8799
67.9884,68.9059
71.3321,61.0954
60.0092,62.8552
53.3874,82.2918
57.7690,79.1944
67.4823,60.5242
69.6528,66.5389
70.0177,63.2547
59.0258,55.7513
53.6749,88.2907
76.7741,71.0977
72.2165,58.1827
70.4207,62.0553
72.3400,60.0791
69.0364,66.9059
77.3847,72.4415
77.6232,56.8655
79.6608,59.3951
61.9602,59.4962
71.0020,76.5691
69.8673,54.8237
66.5778,60.0678
56.7398,49.9576
51.9185,60.4261
52.5416,78.3601
71.9886,62.6173
66.9083,67.1203
60.6447,58.7577
55.3345,83.4097
70.0289,58.4654
79.1611,72.2758
72.9730,58.8135
70.4367,58.8311
63.0311,61.7606
68.2135,68.8088
53.5060,71.1328
54.9142,79.0995
75.5839,58.5228
68.5060,59.5837
75.5548,66.1598
58.0099,57.7671
62.5873,67.9816
65.1529,57.0666
79.4175,67.5314
68.3540,57.9363
79.8829,70.9015
59.4574,55.6349
77.1592,70.0026
53.2300,76.4546
61.7423,62.1221
75.0393,68.4241
70.4572,62.8536
68.1442,55.6546
53.1975,52.5522
57.2198,53.5912
58.8291,53.7082
69.5225,58.8495
65.2080,71.1109
73.1482,68.5720
74.9363,69.8132
52.3261,81.8402
72.6397,65.5605
74.4354,57.2131
79.5348,77.6806
63.6316,65.4386
57.4822,70.6273
70.9644,65.3820
72.2183,57.2668
75.7868,72.1899
52.3575,75.1885
65.3423,70.7559
75.7005,69.5390
70.9344,61.8599
76.9139,57.9603
57.6793,60.3832
62.5409,59.5630
51.9944,82.1663
56.2074,78.0506
50.7092,81.8667
50.8010,75.7914
62.3228,67.9222
76.6298,58.7421
73.0558,74.7807
73.5090,68.3140
54.7120,59.7931
74.1028,69.9167
58.6432,52.5869
82.3205,71.9311
73.1706,69.3099
52.3542,74.6381
70.0882,64.1114
82.2807,68.7141
58.2654,59.5281
53.9467,79.4524
57.0512,59.7467
52.1667,74.6240
73.8937,66.5276
53.6066,83.0610
69.0484,58.0869
54.6491,60.5938
54.6143,84.5629
66.7633,68.4013
72.9155,72.0090
56.3141,57.5358
78.0561,68.1738
71.1805,69.8775
55.8194,56.8404
55.4446,59.1326
64.1968,69.4740
66.7528,54.6545
76.2749,63.5772
54.0092,78.9653
60.2436,53.3639
72.8296,68.0802
66.2572,59.4692
67.4610,66.6514
60.9749,57.4740
66.0618,62.7995
54.7515,77.1131
63.1268,61.6688
59.6329,53.4169
55.4778,86.5115
62.9566,53.0794
57.5952,56.0327
72.6549,67.4420
56.1288,59.4373
74.8306,71.1991
60.8945,74.8501
71.1985,62.7768
50.6723,81.3305
67.5143,71.1759
67.7374,73.7905
66.0422,57.0794
78.9358,63.0769
76.4782,59.2151
66.8223,61.7230
71.7302,70.7773
72.3108,65.0950
66.4562,68.2163
57.1544,56.1286
61.7033,58.3087
61.6351,53.1233
45.6772,68.9854
76.6482,72.0932
49.7077,76.1347
61.2447,64.0071
73.9567,68.7177
79.1150,60.0313
57.4764,63.3693
56.7742,83.9148
79.5098,72.8033
74.9121,72.6584
70.2877,68.1473
52.7570,80.1023
54.3509,54.0018
51.2595,79.2541
63.6916,67.5331
57.8215,80.1449
63.8535,63.2882
68.9067,68.1249
60.5345,58.3458
68.4093,62.0777
50.2346,77.2721
75.1397,71.7592
77.4346,70.2087
54.9207,80.7276
68.0554,63.0745
48.4818,76.5928
51.1876,82.7808
50.6871,75.0624
67.1945,52.0848
74.7291,60.9429
61.4107,55.4281
74.7991,69.7705
73.9571,55.2612
64.6945,58.4502
54.8773,80.8551
62.4799,64.0752
62.2658,52.8311
74.5786,72.8773
64.2156,67.2474
59.3537,53.3995
69.5929,68.9129
73.7196,70.3538
72.2876,71.2854
59.6954,57.4841
59.7158,60.2142
60.1489,54.2847
49.0333,76.3373
60.1917,62.8395
73.7942,66.9092
60.3299,53.7626
55.3676,52.4754
58.1616,51.2224
48.6602,74.7188
51.2193,84.2558
57.3833,55.0994
70.1063,70.8513
63.6258,60.6847
67.4932,59.9380
76.9434,63.4912
64.7549,57.4611
63.4029,64.5984
67.5060,64.9033
54.1653,81.3336
81.0569,71.1740
54.0126,75.4521
63.6843,51.1072
54.4541,57.6375
52.3193,79.4623
63.2659,66.7570
72.0189,75.9695
58.5021,61.2297
57.8383,53.6622
58.1156,58.9338
69.5636,64.3302
74.1574,68.1054
52.6407,81.3268
71.0470,54.1877
81.6981,72.4491
63.6147,62.0776
59.3417,50.3002
76.7381,74.3448
58.1288,73.9321
72.7721,60.7233
58.2324,64.0092
61.9150,64.3185
77.4471,68.6181
57.4075,79.9575
62.4952,53.7708
70.2622,72.3757
72.6235,52.1392
59.3502,56.1843
53.8219,82.2065
51.8064,61.3437
64.8540,66.7914
73.9383,60.4403
58.4754,58.1674
72.1814,69.1059
73.8744,60.6099
56.2632,54.1016
59.9473,52.1214
79.8468,61.4101
62.3166,60.3655
77.8093,62.7710
76.9687,69.8712
74.5478,68.4480
71.5242,63.0444
57.7708,56.5210
64.1962,67.2009
79.5613,71.3232
74.9227,62.9109
65.8391,57.4636
70.6154,68.1683
71.7376,65.2491
58.6025,60.3684
76.5809,72.9455
53.9567,81.1985
56.4658,81.9714
58.5170,58.7102
70.8389,68.8737
62.7768,51.4184
68.8709,65.9639
59.6271,46.9931
60.1159,58.4508
76.4229,69.8911
65.2219,55.3180
65.0276,55.9959
73.7191,68.9543
52.8097,77.3912
64.1555,66.9052
67.5171,67.7521
54.7304,69.8008
51.3381,83.2830
